annee,tour,departement,nuance,voix,inscrits,votants,abstentions,exprimes,id
2007,2,82,CPNT,0,166424,111054,55370,106452,926
2007,2,82,DVG,0,166424,111054,55370,106452,927
2007,2,82,DIV,0,166424,111054,55370,106452,928
2007,2,82,RDG,26811,166424,111054,55370,106452,929
2007,2,82,UDFD,0,166424,111054,55370,106452,930
2007,2,82,SOC,26357,166424,111054,55370,106452,931
2007,2,82,MAJ,0,166424,111054,55370,106452,932
2007,2,82,UMP,53284,166424,111054,55370,106452,933
2002,1,11,FN,22476,237086,164603,72483,160238,934
2002,1,11,PRG,0,237086,164603,72483,160238,935
2002,1,11,ECO,1227,237086,164603,72483,160238,936
2002,1,11,MNR,2035,237086,164603,72483,160238,937
2002,1,11,EXD,1388,237086,164603,72483,160238,938
2002,1,11,DVG,479,237086,164603,72483,160238,939
2002,1,11,DIV,1696,237086,164603,72483,160238,940
2002,1,11,PREP,2156,237086,164603,72483,160238,941
2002,1,11,VEC,3275,237086,164603,72483,160238,942
2002,1,11,REG,174,237086,164603,72483,160238,943
2002,1,11,RPF,0,237086,164603,72483,160238,944
2002,1,11,UMP,32598,237086,164603,72483,160238,945
2002,1,11,EXG,112,237086,164603,72483,160238,946
2002,1,11,DL,0,237086,164603,72483,160238,947
2002,1,11,CPNT,3850,237086,164603,72483,160238,948
2002,1,11,UDF,13690,237086,164603,72483,160238,949
2002,1,11,COM,8953,237086,164603,72483,160238,950
2002,1,11,MPF,695,237086,164603,72483,160238,951
2002,1,11,LCR,2625,237086,164603,72483,160238,952
2002,1,11,DVD,171,237086,164603,72483,160238,953
2002,1,11,SOC,61098,237086,164603,72483,160238,954
2002,1,12,SOC,35871,214768,155010,59758,150320,955
2002,1,12,VEC,3198,214768,155010,59758,150320,956
2002,1,12,UDF,0,214768,155010,59758,150320,957
2002,1,12,DL,5930,214768,155010,59758,150320,958
2002,1,12,DVD,19228,214768,155010,59758,150320,959
2002,1,12,RPF,593,214768,155010,59758,150320,960
2002,1,12,REG,123,214768,155010,59758,150320,961
2002,1,12,MPF,401,214768,155010,59758,150320,962
2002,1,12,FN,7830,214768,155010,59758,150320,963
2002,1,12,ECO,2044,214768,155010,59758,150320,964
2002,1,12,PREP,0,214768,155010,59758,150320,965
2002,1,12,CPNT,3925,214768,155010,59758,150320,966
2002,1,12,UMP,53946,214768,155010,59758,150320,967
2002,1,12,MNR,656,214768,155010,59758,150320,968
2002,1,12,EXD,564,214768,155010,59758,150320,969
2002,1,12,PRG,7924,214768,155010,59758,150320,970
2002,1,12,LCR,3122,214768,155010,59758,150320,971
2002,1,12,COM,3857,214768,155010,59758,150320,972
2002,1,12,DIV,51,214768,155010,59758,150320,973
2002,1,12,DVG,0,214768,155010,59758,150320,974
2002,1,12,EXG,0,214768,155010,59758,150320,975
2002,1,30,MNR,3990,446917,292473,154444,285619,976
2002,1,30,DL,0,446917,292473,154444,285619,977
2002,1,30,EXG,1146,446917,292473,154444,285619,978
2002,1,30,PRG,1802,446917,292473,154444,285619,979
2002,1,30,SOC,64054,446917,292473,154444,285619,980
2002,1,30,ECO,3891,446917,292473,154444,285619,981
2002,1,30,FN,52358,446917,292473,154444,285619,982
2002,1,30,RPF,0,446917,292473,154444,285619,983
2002,1,30,CPNT,5826,446917,292473,154444,285619,984
2002,1,30,COM,25178,446917,292473,154444,285619,985
2002,1,30,MPF,1143,446917,292473,154444,285619,986
2002,1,30,DVD,12544,446917,292473,154444,285619,987
2002,1,30,DIV,3690,446917,292473,154444,285619,988
2002,1,30,PREP,5350,446917,292473,154444,285619,989
2002,1,30,UDF,10664,446917,292473,154444,285619,990
2002,1,30,VEC,3424,446917,292473,154444,285619,991
2002,1,30,REG,0,446917,292473,154444,285619,992
2002,1,30,LCR,4116,446917,292473,154444,285619,993
2002,1,30,DVG,56,446917,292473,154444,285619,994
2002,1,30,UMP,80885,446917,292473,154444,285619,995
2002,1,30,EXD,2612,446917,292473,154444,285619,996
2002,1,31,DVG,51,713518,494523,218995,483879,997
2002,1,31,RPF,0,713518,494523,218995,483879,998
2002,1,31,UMP,148797,713518,494523,218995,483879,999
2002,1,31,PREP,6343,713518,494523,218995,483879,1000
2002,1,31,VEC,27237,713518,494523,218995,483879,1001
2002,1,31,COM,14429,713518,494523,218995,483879,1002
2002,1,31,MPF,814,713518,494523,218995,483879,1003
2002,1,31,EXD,3032,713518,494523,218995,483879,1004
2002,1,31,DVD,382,713518,494523,218995,483879,1005
2002,1,31,SOC,168231,713518,494523,218995,483879,1006
2002,1,31,FN,49200,713518,494523,218995,483879,1007
2002,1,31,EXG,4121,713518,494523,218995,483879,1008
2002,1,31,REG,696,713518,494523,218995,483879,1009
2002,1,31,DL,0,713518,494523,218995,483879,1010
2002,1,31,DIV,2400,713518,494523,218995,483879,1011
2002,1,31,UDF,21666,713518,494523,218995,483879,1012
2002,1,31,CPNT,7483,713518,494523,218995,483879,1013
2002,1,31,PRG,0,713518,494523,218995,483879,1014
2002,1,31,LCR,11407,713518,494523,218995,483879,1015
2002,1,31,ECO,9056,713518,494523,218995,483879,1016
2002,1,31,MNR,3610,713518,494523,218995,483879,1017
2002,1,32,PRG,0,135671,96596,39075,93798,1018
2002,1,32,REG,0,135671,96596,39075,93798,1019
2002,1,32,DIV,40,135671,96596,39075,93798,1020
2002,1,32,UDF,6650,135671,96596,39075,93798,1021
2002,1,32,EXG,1070,135671,96596,39075,93798,1022
2002,1,32,LCR,1629,135671,96596,39075,93798,1023
2002,1,32,DL,0,135671,96596,39075,93798,1024
2002,1,32,COM,3977,135671,96596,39075,93798,1025
2002,1,32,CPNT,2785,135671,96596,39075,93798,1026
2002,1,32,UMP,22447,135671,96596,39075,93798,1027
2002,1,32,RPF,0,135671,96596,39075,93798,1028
2002,1,32,MPF,1007,135671,96596,39075,93798,1029
2002,1,32,DVG,0,135671,96596,39075,93798,1030
2002,1,32,FN,6893,135671,96596,39075,93798,1031
2002,1,32,VEC,1130,135671,96596,39075,93798,1032
2002,1,32,ECO,589,135671,96596,39075,93798,1033
2002,1,32,EXD,2239,135671,96596,39075,93798,1034
2002,1,32,SOC,33843,135671,96596,39075,93798,1035
2002,1,32,DVD,7955,135671,96596,39075,93798,1036
2002,1,32,PREP,389,135671,96596,39075,93798,1037
2002,1,32,MNR,424,135671,96596,39075,93798,1038
2002,1,34,LCR,8045,635249,425090,210159,415384,1039
2002,1,34,FN,69542,635249,425090,210159,415384,1040
2002,1,34,PRG,1750,635249,425090,210159,415384,1041
2002,1,34,PREP,998,635249,425090,210159,415384,1042
2002,1,34,UDF,5885,635249,425090,210159,415384,1043
2002,1,34,CPNT,16286,635249,425090,210159,415384,1044
2002,1,34,EXD,2945,635249,425090,210159,415384,1045
2002,1,34,MNR,3717,635249,425090,210159,415384,1046
2002,1,34,DL,0,635249,425090,210159,415384,1047
2002,1,34,COM,22189,635249,425090,210159,415384,1048
2002,1,34,SOC,107368,635249,425090,210159,415384,1049
2002,1,34,RPF,0,635249,425090,210159,415384,1050
2002,1,34,DVG,1132,635249,425090,210159,415384,1051
2002,1,34,REG,689,635249,425090,210159,415384,1052
2002,1,34,VEC,20183,635249,425090,210159,415384,1053
2002,1,34,MPF,2071,635249,425090,210159,415384,1054
2002,1,34,DVD,10752,635249,425090,210159,415384,1055
2002,1,34,UMP,125294,635249,425090,210159,415384,1056
2002,1,34,DIV,2371,635249,425090,210159,415384,1057
2002,1,34,EXG,424,635249,425090,210159,415384,1058
2002,1,34,ECO,9611,635249,425090,210159,415384,1059
2002,1,46,DVG,4552,128451,93010,35441,90120,1060
2002,1,46,EXD,1300,128451,93010,35441,90120,1061
2002,1,46,VEC,2289,128451,93010,35441,90120,1062
2002,1,46,PRG,12888,128451,93010,35441,90120,1063
2002,1,46,UDF,17006,128451,93010,35441,90120,1064
2002,1,46,DIV,216,128451,93010,35441,90120,1065
2002,1,46,RPF,0,128451,93010,35441,90120,1066
2002,1,46,UMP,15497,128451,93010,35441,90120,1067
2002,1,46,PREP,1324,128451,93010,35441,90120,1068
2002,1,46,MNR,509,128451,93010,35441,90120,1069
2002,1,46,COM,4511,128451,93010,35441,90120,1070
2002,1,46,MPF,0,128451,93010,35441,90120,1071
2002,1,46,DVD,0,128451,93010,35441,90120,1072
2002,1,46,ECO,247,128451,93010,35441,90120,1073
2002,1,46,REG,560,128451,93010,35441,90120,1074
2002,1,46,EXG,105,128451,93010,35441,90120,1075
2002,1,46,SOC,16712,128451,93010,35441,90120,1076
2002,1,46,CPNT,4138,128451,93010,35441,90120,1077
2002,1,46,FN,5483,128451,93010,35441,90120,1078
2002,1,46,LCR,1989,128451,93010,35441,90120,1079
2002,1,46,DL,0,128451,93010,35441,90120,1080
2002,1,48,COM,1905,58840,42474,16366,41355,1081
2002,1,48,LCR,537,58840,42474,16366,41355,1082
2002,1,48,PREP,1490,58840,42474,16366,41355,1083
2002,1,48,ECO,174,58840,42474,16366,41355,1084
2002,1,48,CPNT,815,58840,42474,16366,41355,1085
2002,1,48,DIV,0,58840,42474,16366,41355,1086
2002,1,48,EXG,0,58840,42474,16366,41355,1087
2002,1,48,PRG,0,58840,42474,16366,41355,1088
2002,1,48,DVG,0,58840,42474,16366,41355,1089
2002,1,48,SOC,9486,58840,42474,16366,41355,1090
2002,1,48,VEC,1271,58840,42474,16366,41355,1091
2002,1,48,EXD,461,58840,42474,16366,41355,1092
2002,1,48,MNR,526,58840,42474,16366,41355,1093
2002,1,48,DVD,6086,58840,42474,16366,41355,1094
2002,1,48,MPF,0,58840,42474,16366,41355,1095
2002,1,48,FN,2204,58840,42474,16366,41355,1096
2002,1,48,RPF,0,58840,42474,16366,41355,1097
2002,1,48,DL,0,58840,42474,16366,41355,1098
2002,1,48,UDF,0,58840,42474,16366,41355,1099
2002,1,48,REG,158,58840,42474,16366,41355,1100
2002,1,48,UMP,16019,58840,42474,16366,41355,1101
2002,1,65,COM,6661,169480,116529,52951,111770,1102
2002,1,65,DIV,792,169480,116529,52951,111770,1103
2002,1,65,RPF,0,169480,116529,52951,111770,1104
2002,1,65,PRG,15250,169480,116529,52951,111770,1105
2002,1,65,REG,356,169480,116529,52951,111770,1106
2002,1,65,EXG,0,169480,116529,52951,111770,1107
2002,1,65,VEC,2484,169480,116529,52951,111770,1108
2002,1,65,ECO,1623,169480,116529,52951,111770,1109
2002,1,65,EXD,0,169480,116529,52951,111770,1110
2002,1,65,MPF,869,169480,116529,52951,111770,1111
2002,1,65,DVD,0,169480,116529,52951,111770,1112
2002,1,65,FN,8142,169480,116529,52951,111770,1113
2002,1,65,UMP,36314,169480,116529,52951,111770,1114
2002,1,65,PREP,0,169480,116529,52951,111770,1115
2002,1,65,SOC,29639,169480,116529,52951,111770,1116
2002,1,65,LCR,2535,169480,116529,52951,111770,1117
2002,1,65,DVG,130,169480,116529,52951,111770,1118
2002,1,65,MNR,750,169480,116529,52951,111770,1119
2002,1,65,CPNT,5011,169480,116529,52951,111770,1120
2002,1,65,DL,0,169480,116529,52951,111770,1121
2002,1,65,UDF,0,169480,116529,52951,111770,1122
2002,1,66,EXD,0,286547,187996,98551,183381,1123
2002,1,66,COM,18705,286547,187996,98551,183381,1124
2002,1,66,PREP,2191,286547,187996,98551,183381,1125
2002,1,66,ECO,1208,286547,187996,98551,183381,1126
2002,1,66,FN,30450,286547,187996,98551,183381,1127
2002,1,66,DVD,1723,286547,187996,98551,183381,1128
2002,1,66,SOC,47050,286547,187996,98551,183381,1129
2002,1,66,EXG,152,286547,187996,98551,183381,1130
2002,1,66,MPF,1541,286547,187996,98551,183381,1131
2002,1,66,UDF,0,286547,187996,98551,183381,1132
2002,1,66,LCR,2974,286547,187996,98551,183381,1133
2002,1,66,UMP,59498,286547,187996,98551,183381,1134
2002,1,66,CPNT,5082,286547,187996,98551,183381,1135
2002,1,66,DL,0,286547,187996,98551,183381,1136
2002,1,66,PRG,0,286547,187996,98551,183381,1137
2002,1,66,RPF,816,286547,187996,98551,183381,1138
2002,1,66,DIV,4216,286547,187996,98551,183381,1139
2002,1,66,DVG,0,286547,187996,98551,183381,1140
2002,1,66,MNR,1712,286547,187996,98551,183381,1141
2002,1,66,REG,2276,286547,187996,98551,183381,1142
2002,1,66,VEC,2094,286547,187996,98551,183381,1143
2002,1,81,DVG,179,261988,189825,72163,184324,1144
2002,1,81,VEC,9245,261988,189825,72163,184324,1145
2002,1,81,MNR,1345,261988,189825,72163,184324,1146
2002,1,81,PRG,4291,261988,189825,72163,184324,1147
2002,1,81,SOC,52515,261988,189825,72163,184324,1148
2002,1,81,EXD,0,261988,189825,72163,184324,1149
2002,1,81,PREP,774,261988,189825,72163,184324,1150
2002,1,81,UDF,15737,261988,189825,72163,184324,1151
2002,1,81,LCR,3526,261988,189825,72163,184324,1152
2002,1,81,CPNT,4640,261988,189825,72163,184324,1153
2002,1,81,DL,0,261988,189825,72163,184324,1154
2002,1,81,UMP,42608,261988,189825,72163,184324,1155
2002,1,81,RPF,9245,261988,189825,72163,184324,1156
2002,1,81,REG,393,261988,189825,72163,184324,1157
2002,1,81,EXG,1001,261988,189825,72163,184324,1158
2002,1,81,DVD,7345,261988,189825,72163,184324,1159
2002,1,81,DIV,417,261988,189825,72163,184324,1160
2002,1,81,ECO,1545,261988,189825,72163,184324,1161
2002,1,81,MPF,422,261988,189825,72163,184324,1162
2002,1,81,FN,20061,261988,189825,72163,184324,1163
2002,1,81,COM,7355,261988,189825,72163,184324,1164
2002,1,82,COM,3121,154130,109295,44835,106096,1165
2002,1,82,PRG,0,154130,109295,44835,106096,1166
2002,1,82,EXG,1021,154130,109295,44835,106096,1167
2002,1,82,LCR,2028,154130,109295,44835,106096,1168
2002,1,82,SOC,32237,154130,109295,44835,106096,1169
2002,1,82,DVG,0,154130,109295,44835,106096,1170
2002,1,82,UDF,0,154130,109295,44835,106096,1171
2002,1,82,DIV,767,154130,109295,44835,106096,1172
2002,1,82,CPNT,4264,154130,109295,44835,106096,1173
2002,1,82,EXD,1804,154130,109295,44835,106096,1174
2002,1,82,ECO,288,154130,109295,44835,106096,1175
2002,1,82,MPF,0,154130,109295,44835,106096,1176
2002,1,82,DL,0,154130,109295,44835,106096,1177
2002,1,82,DVD,0,154130,109295,44835,106096,1178
2002,1,82,VEC,2781,154130,109295,44835,106096,1179
2002,1,82,UMP,39773,154130,109295,44835,106096,1180
2002,1,82,MNR,1139,154130,109295,44835,106096,1181
2002,1,82,FN,14454,154130,109295,44835,106096,1182
2002,1,82,PREP,1395,154130,109295,44835,106096,1183
2002,1,82,REG,0,154130,109295,44835,106096,1184
2002,1,82,RPF,0,154130,109295,44835,106096,1185
2002,2,11,MPF,0,237020,157751,79269,148666,1186
2002,2,11,EXD,0,237020,157751,79269,148666,1187
2002,2,11,FN,0,237020,157751,79269,148666,1188
2002,2,11,MNR,0,237020,157751,79269,148666,1189
2002,2,11,DVD,0,237020,157751,79269,148666,1190
2002,2,11,REG,0,237020,157751,79269,148666,1191
2002,2,11,DIV,0,237020,157751,79269,148666,1192
2002,2,11,ECO,0,237020,157751,79269,148666,1193
2002,2,11,CPNT,0,237020,157751,79269,148666,1194
2002,2,11,RPF,0,237020,157751,79269,148666,1195
2002,2,11,PREP,0,237020,157751,79269,148666,1196
2002,2,11,DL,0,237020,157751,79269,148666,1197
2002,2,11,PRG,0,237020,157751,79269,148666,1198
2002,2,11,SOC,83983,237020,157751,79269,148666,1199
2002,2,11,UDF,19261,237020,157751,79269,148666,1200
2002,2,11,EXG,0,237020,157751,79269,148666,1201
2002,2,11,LCR,0,237020,157751,79269,148666,1202
2002,2,11,DVG,0,237020,157751,79269,148666,1203
2002,2,11,COM,0,237020,157751,79269,148666,1204
2002,2,11,UMP,45422,237020,157751,79269,148666,1205
2002,2,11,VEC,0,237020,157751,79269,148666,1206
2002,2,12,UMP,80245,214744,147179,67565,140602,1207
2002,2,12,UDF,0,214744,147179,67565,140602,1208
2002,2,12,DL,0,214744,147179,67565,140602,1209
2002,2,12,DIV,0,214744,147179,67565,140602,1210
2002,2,12,CPNT,0,214744,147179,67565,140602,1211
2002,2,12,DVG,0,214744,147179,67565,140602,1212
2002,2,12,PRG,0,214744,147179,67565,140602,1213
2002,2,12,LCR,0,214744,147179,67565,140602,1214
2002,2,12,SOC,60357,214744,147179,67565,140602,1215
2002,2,12,RPF,0,214744,147179,67565,140602,1216
2002,2,12,PREP,0,214744,147179,67565,140602,1217
2002,2,12,COM,0,214744,147179,67565,140602,1218
2002,2,12,VEC,0,214744,147179,67565,140602,1219
2002,2,12,REG,0,214744,147179,67565,140602,1220
2002,2,12,EXG,0,214744,147179,67565,140602,1221
2002,2,12,ECO,0,214744,147179,67565,140602,1222
2002,2,12,DVD,0,214744,147179,67565,140602,1223
2002,2,12,FN,0,214744,147179,67565,140602,1224
2002,2,12,MPF,0,214744,147179,67565,140602,1225
2002,2,12,MNR,0,214744,147179,67565,140602,1226
2002,2,12,EXD,0,214744,147179,67565,140602,1227
2002,2,30,EXD,0,446890,278155,168735,267318,1228
2002,2,30,MPF,0,446890,278155,168735,267318,1229
2002,2,30,DVD,0,446890,278155,168735,267318,1230
2002,2,30,MNR,0,446890,278155,168735,267318,1231
2002,2,30,FN,24455,446890,278155,168735,267318,1232
2002,2,30,EXG,0,446890,278155,168735,267318,1233
2002,2,30,UDF,0,446890,278155,168735,267318,1234
2002,2,30,COM,41748,446890,278155,168735,267318,1235
2002,2,30,SOC,75000,446890,278155,168735,267318,1236
2002,2,30,LCR,0,446890,278155,168735,267318,1237
2002,2,30,DL,0,446890,278155,168735,267318,1238
2002,2,30,PRG,0,446890,278155,168735,267318,1239
2002,2,30,RPF,0,446890,278155,168735,267318,1240
2002,2,30,ECO,0,446890,278155,168735,267318,1241
2002,2,30,CPNT,0,446890,278155,168735,267318,1242
2002,2,30,PREP,0,446890,278155,168735,267318,1243
2002,2,30,VEC,0,446890,278155,168735,267318,1244
2002,2,30,DVG,0,446890,278155,168735,267318,1245
2002,2,30,UMP,126115,446890,278155,168735,267318,1246
2002,2,30,REG,0,446890,278155,168735,267318,1247
2002,2,30,DIV,0,446890,278155,168735,267318,1248
2002,2,31,PRG,0,713638,459483,254155,441170,1249
2002,2,31,UDF,19287,713638,459483,254155,441170,1250
2002,2,31,UMP,183284,713638,459483,254155,441170,1251
2002,2,31,DVG,0,713638,459483,254155,441170,1252
2002,2,31,DIV,0,713638,459483,254155,441170,1253
2002,2,31,SOC,220797,713638,459483,254155,441170,1254
2002,2,31,EXG,0,713638,459483,254155,441170,1255
2002,2,31,DL,0,713638,459483,254155,441170,1256
2002,2,31,VEC,17802,713638,459483,254155,441170,1257
2002,2,31,COM,0,713638,459483,254155,441170,1258
2002,2,31,ECO,0,713638,459483,254155,441170,1259
2002,2,31,REG,0,713638,459483,254155,441170,1260
2002,2,31,CPNT,0,713638,459483,254155,441170,1261
2002,2,31,PREP,0,713638,459483,254155,441170,1262
2002,2,31,LCR,0,713638,459483,254155,441170,1263
2002,2,31,RPF,0,713638,459483,254155,441170,1264
2002,2,31,MNR,0,713638,459483,254155,441170,1265
2002,2,31,FN,0,713638,459483,254155,441170,1266
2002,2,31,DVD,0,713638,459483,254155,441170,1267
2002,2,31,EXD,0,713638,459483,254155,441170,1268
2002,2,31,MPF,0,713638,459483,254155,441170,1269
2002,2,32,RPF,0,135642,94628,41014,90178,1270
2002,2,32,EXD,0,135642,94628,41014,90178,1271
2002,2,32,MNR,0,135642,94628,41014,90178,1272
2002,2,32,DVD,0,135642,94628,41014,90178,1273
2002,2,32,MPF,0,135642,94628,41014,90178,1274
2002,2,32,FN,0,135642,94628,41014,90178,1275
2002,2,32,UMP,43074,135642,94628,41014,90178,1276
2002,2,32,CPNT,0,135642,94628,41014,90178,1277
2002,2,32,PRG,0,135642,94628,41014,90178,1278
2002,2,32,EXG,0,135642,94628,41014,90178,1279
2002,2,32,REG,0,135642,94628,41014,90178,1280
2002,2,32,DVG,0,135642,94628,41014,90178,1281
2002,2,32,DIV,0,135642,94628,41014,90178,1282
2002,2,32,PREP,0,135642,94628,41014,90178,1283
2002,2,32,VEC,0,135642,94628,41014,90178,1284
2002,2,32,ECO,0,135642,94628,41014,90178,1285
2002,2,32,LCR,0,135642,94628,41014,90178,1286
2002,2,32,SOC,47104,135642,94628,41014,90178,1287
2002,2,32,COM,0,135642,94628,41014,90178,1288
2002,2,32,DL,0,135642,94628,41014,90178,1289
2002,2,32,UDF,0,135642,94628,41014,90178,1290
2002,2,34,SOC,149696,635195,409138,226057,390669,1291
2002,2,34,LCR,0,635195,409138,226057,390669,1292
2002,2,34,ECO,0,635195,409138,226057,390669,1293
2002,2,34,CPNT,0,635195,409138,226057,390669,1294
2002,2,34,DL,0,635195,409138,226057,390669,1295
2002,2,34,VEC,0,635195,409138,226057,390669,1296
2002,2,34,PREP,0,635195,409138,226057,390669,1297
2002,2,34,REG,0,635195,409138,226057,390669,1298
2002,2,34,DIV,0,635195,409138,226057,390669,1299
2002,2,34,UMP,191487,635195,409138,226057,390669,1300
2002,2,34,DVG,0,635195,409138,226057,390669,1301
2002,2,34,COM,28732,635195,409138,226057,390669,1302
2002,2,34,EXG,0,635195,409138,226057,390669,1303
2002,2,34,UDF,0,635195,409138,226057,390669,1304
2002,2,34,PRG,0,635195,409138,226057,390669,1305
2002,2,34,DVD,0,635195,409138,226057,390669,1306
2002,2,34,MPF,0,635195,409138,226057,390669,1307
2002,2,34,RPF,0,635195,409138,226057,390669,1308
2002,2,34,MNR,0,635195,409138,226057,390669,1309
2002,2,34,FN,20754,635195,409138,226057,390669,1310
2002,2,34,EXD,0,635195,409138,226057,390669,1311
2002,2,46,DVD,0,128453,93052,35401,88990,1312
2002,2,46,MNR,0,128453,93052,35401,88990,1313
2002,2,46,MPF,0,128453,93052,35401,88990,1314
2002,2,46,RPF,0,128453,93052,35401,88990,1315
2002,2,46,EXD,0,128453,93052,35401,88990,1316
2002,2,46,FN,0,128453,93052,35401,88990,1317
2002,2,46,EXG,0,128453,93052,35401,88990,1318
2002,2,46,UMP,20528,128453,93052,35401,88990,1319
2002,2,46,REG,0,128453,93052,35401,88990,1320
2002,2,46,DL,0,128453,93052,35401,88990,1321
2002,2,46,PREP,0,128453,93052,35401,88990,1322
2002,2,46,SOC,23176,128453,93052,35401,88990,1323
2002,2,46,ECO,0,128453,93052,35401,88990,1324
2002,2,46,DIV,0,128453,93052,35401,88990,1325
2002,2,46,VEC,0,128453,93052,35401,88990,1326
2002,2,46,COM,0,128453,93052,35401,88990,1327
2002,2,46,PRG,22214,128453,93052,35401,88990,1328
2002,2,46,UDF,23072,128453,93052,35401,88990,1329
2002,2,46,CPNT,0,128453,93052,35401,88990,1330
2002,2,46,DVG,0,128453,93052,35401,88990,1331
2002,2,46,LCR,0,128453,93052,35401,88990,1332
2002,2,48,SOC,9825,31327,22179,9148,21259,1333
2002,2,48,VEC,0,31327,22179,9148,21259,1334
2002,2,48,DVG,0,31327,22179,9148,21259,1335
2002,2,48,PREP,0,31327,22179,9148,21259,1336
2002,2,48,COM,0,31327,22179,9148,21259,1337
2002,2,48,EXG,0,31327,22179,9148,21259,1338
2002,2,48,PRG,0,31327,22179,9148,21259,1339
2002,2,48,DIV,0,31327,22179,9148,21259,1340
2002,2,48,ECO,0,31327,22179,9148,21259,1341
2002,2,48,LCR,0,31327,22179,9148,21259,1342
2002,2,48,UDF,0,31327,22179,9148,21259,1343
2002,2,48,REG,0,31327,22179,9148,21259,1344
2002,2,48,UMP,0,31327,22179,9148,21259,1345
2002,2,48,CPNT,0,31327,22179,9148,21259,1346
2002,2,48,DL,0,31327,22179,9148,21259,1347
2002,2,48,MPF,0,31327,22179,9148,21259,1348
2002,2,48,MNR,0,31327,22179,9148,21259,1349
2002,2,48,EXD,0,31327,22179,9148,21259,1350
2002,2,48,FN,0,31327,22179,9148,21259,1351
2002,2,48,DVD,11434,31327,22179,9148,21259,1352
2002,2,48,RPF,0,31327,22179,9148,21259,1353
2002,2,65,RPF,0,169474,113193,56281,107980,1354
2002,2,65,FN,0,169474,113193,56281,107980,1355
2002,2,65,EXD,0,169474,113193,56281,107980,1356
2002,2,65,MNR,0,169474,113193,56281,107980,1357
2002,2,65,DVD,0,169474,113193,56281,107980,1358
2002,2,65,MPF,0,169474,113193,56281,107980,1359
2002,2,65,CPNT,0,169474,113193,56281,107980,1360
2002,2,65,DVG,0,169474,113193,56281,107980,1361
2002,2,65,EXG,0,169474,113193,56281,107980,1362
2002,2,65,DL,0,169474,113193,56281,107980,1363
2002,2,65,DIV,0,169474,113193,56281,107980,1364
2002,2,65,PRG,20578,169474,113193,56281,107980,1365
2002,2,65,COM,0,169474,113193,56281,107980,1366
2002,2,65,LCR,0,169474,113193,56281,107980,1367
2002,2,65,UMP,47714,169474,113193,56281,107980,1368
2002,2,65,SOC,39688,169474,113193,56281,107980,1369
2002,2,65,UDF,0,169474,113193,56281,107980,1370
2002,2,65,PREP,0,169474,113193,56281,107980,1371
2002,2,65,VEC,0,169474,113193,56281,107980,1372
2002,2,65,ECO,0,169474,113193,56281,107980,1373
2002,2,65,REG,0,169474,113193,56281,107980,1374
2002,2,66,PRG,0,286526,184432,102094,174610,1375
2002,2,66,DIV,0,286526,184432,102094,174610,1376
2002,2,66,COM,15437,286526,184432,102094,174610,1377
2002,2,66,UDF,0,286526,184432,102094,174610,1378
2002,2,66,UMP,89580,286526,184432,102094,174610,1379
2002,2,66,PREP,0,286526,184432,102094,174610,1380
2002,2,66,SOC,69593,286526,184432,102094,174610,1381
2002,2,66,VEC,0,286526,184432,102094,174610,1382
2002,2,66,REG,0,286526,184432,102094,174610,1383
2002,2,66,LCR,0,286526,184432,102094,174610,1384
2002,2,66,DL,0,286526,184432,102094,174610,1385
