annee,tour,departement,nuance,voix,inscrits,votants,abstentions,exprimes,id
2002,2,66,ECO,0,286526,184432,102094,174610,1386
2002,2,66,DVG,0,286526,184432,102094,174610,1387
2002,2,66,CPNT,0,286526,184432,102094,174610,1388
2002,2,66,EXG,0,286526,184432,102094,174610,1389
2002,2,66,FN,0,286526,184432,102094,174610,1390
2002,2,66,DVD,0,286526,184432,102094,174610,1391
2002,2,66,MPF,0,286526,184432,102094,174610,1392
2002,2,66,EXD,0,286526,184432,102094,174610,1393
2002,2,66,MNR,0,286526,184432,102094,174610,1394
2002,2,66,RPF,0,286526,184432,102094,174610,1395
2002,2,81,EXD,0,261964,177595,84369,164930,1396
2002,2,81,RPF,18406,261964,177595,84369,164930,1397
2002,2,81,MPF,0,261964,177595,84369,164930,1398
2002,2,81,FN,0,261964,177595,84369,164930,1399
2002,2,81,DVD,0,261964,177595,84369,164930,1400
2002,2,81,MNR,0,261964,177595,84369,164930,1401
2002,2,81,EXG,0,261964,177595,84369,164930,1402
2002,2,81,PRG,0,261964,177595,84369,164930,1403
2002,2,81,REG,0,261964,177595,84369,164930,1404
2002,2,81,UDF,0,261964,177595,84369,164930,1405
2002,2,81,COM,0,261964,177595,84369,164930,1406
2002,2,81,DL,0,261964,177595,84369,164930,1407
2002,2,81,PREP,0,261964,177595,84369,164930,1408
2002,2,81,LCR,0,261964,177595,84369,164930,1409
2002,2,81,UMP,75770,261964,177595,84369,164930,1410
2002,2,81,VEC,0,261964,177595,84369,164930,1411
2002,2,81,CPNT,0,261964,177595,84369,164930,1412
2002,2,81,DIV,0,261964,177595,84369,164930,1413
2002,2,81,DVG,0,261964,177595,84369,164930,1414
2002,2,81,ECO,0,261964,177595,84369,164930,1415
2002,2,81,SOC,70754,261964,177595,84369,164930,1416
2002,2,82,REG,0,154096,105600,48496,100234,1417
2002,2,82,DVG,0,154096,105600,48496,100234,1418
2002,2,82,EXG,0,154096,105600,48496,100234,1419
2002,2,82,DL,0,154096,105600,48496,100234,1420
2002,2,82,CPNT,0,154096,105600,48496,100234,1421
2002,2,82,UMP,54311,154096,105600,48496,100234,1422
2002,2,82,VEC,0,154096,105600,48496,100234,1423
2002,2,82,PRG,0,154096,105600,48496,100234,1424
2002,2,82,SOC,45923,154096,105600,48496,100234,1425
2002,2,82,LCR,0,154096,105600,48496,100234,1426
2002,2,82,COM,0,154096,105600,48496,100234,1427
2002,2,82,DIV,0,154096,105600,48496,100234,1428
2002,2,82,PREP,0,154096,105600,48496,100234,1429
2002,2,82,UDF,0,154096,105600,48496,100234,1430
2002,2,82,ECO,0,154096,105600,48496,100234,1431
2002,2,82,FN,0,154096,105600,48496,100234,1432
2002,2,82,RPF,0,154096,105600,48496,100234,1433
2002,2,82,DVD,0,154096,105600,48496,100234,1434
2002,2,82,MNR,0,154096,105600,48496,100234,1435
2002,2,82,EXD,0,154096,105600,48496,100234,1436
2002,2,82,MPF,0,154096,105600,48496,100234,1437
1997,1,11,UDF,10836,224007,164129,59878,156334,1438
1997,1,11,PRS,0,224007,164129,59878,156334,1439
1997,1,11,SOC,56119,224007,164129,59878,156334,1440
1997,1,11,DVG,3047,224007,164129,59878,156334,1441
1997,1,11,DVD,6055,224007,164129,59878,156334,1442
1997,1,11,RPR,26875,224007,164129,59878,156334,1443
1997,1,11,FRN,22435,224007,164129,59878,156334,1444
1997,1,11,ECO,7760,224007,164129,59878,156334,1445
1997,1,11,DIV,1861,224007,164129,59878,156334,1446
1997,1,11,COM,19952,224007,164129,59878,156334,1447
1997,1,11,EXD,208,224007,164129,59878,156334,1448
1997,1,12,COM,10211,209932,156142,53790,146324,1449
1997,1,12,PRS,22272,209932,156142,53790,146324,1450
1997,1,12,EXD,0,209932,156142,53790,146324,1451
1997,1,12,UDF,37096,209932,156142,53790,146324,1452
1997,1,12,DVG,780,209932,156142,53790,146324,1453
1997,1,12,DIV,0,209932,156142,53790,146324,1454
1997,1,12,ECO,5558,209932,156142,53790,146324,1455
1997,1,12,RPR,29339,209932,156142,53790,146324,1456
1997,1,12,DVD,4461,209932,156142,53790,146324,1457
1997,1,12,SOC,24436,209932,156142,53790,146324,1458
1997,1,12,FRN,10803,209932,156142,53790,146324,1459
1997,1,30,EXD,604,414448,286963,127485,273150,1460
1997,1,30,DVG,2895,414448,286963,127485,273150,1461
1997,1,30,COM,49782,414448,286963,127485,273150,1462
1997,1,30,RPR,26334,414448,286963,127485,273150,1463
1997,1,30,FRN,58166,414448,286963,127485,273150,1464
1997,1,30,ECO,11919,414448,286963,127485,273150,1465
1997,1,30,DIV,8192,414448,286963,127485,273150,1466
1997,1,30,UDF,40983,414448,286963,127485,273150,1467
1997,1,30,DVD,13615,414448,286963,127485,273150,1468
1997,1,30,SOC,56724,414448,286963,127485,273150,1469
1997,1,30,PRS,0,414448,286963,127485,273150,1470
1997,1,31,SOC,149557,649792,457342,192450,436394,1471
1997,1,31,FRN,54602,649792,457342,192450,436394,1472
1997,1,31,COM,34415,649792,457342,192450,436394,1473
1997,1,31,RPR,57961,649792,457342,192450,436394,1474
1997,1,31,EXD,63,649792,457342,192450,436394,1475
1997,1,31,DVD,20159,649792,457342,192450,436394,1476
1997,1,31,UDF,58952,649792,457342,192450,436394,1477
1997,1,31,DVG,6489,649792,457342,192450,436394,1478
1997,1,31,PRS,0,649792,457342,192450,436394,1479
1997,1,31,DIV,7434,649792,457342,192450,436394,1480
1997,1,31,ECO,25383,649792,457342,192450,436394,1481
1997,1,32,ECO,4562,134098,97259,36839,91343,1482
1997,1,32,DIV,177,134098,97259,36839,91343,1483
1997,1,32,SOC,32024,134098,97259,36839,91343,1484
1997,1,32,FRN,7739,134098,97259,36839,91343,1485
1997,1,32,DVD,3470,134098,97259,36839,91343,1486
1997,1,32,UDF,16239,134098,97259,36839,91343,1487
1997,1,32,PRS,0,134098,97259,36839,91343,1488
1997,1,32,COM,7517,134098,97259,36839,91343,1489
1997,1,32,DVG,1706,134098,97259,36839,91343,1490
1997,1,32,RPR,15866,134098,97259,36839,91343,1491
1997,1,32,EXD,0,134098,97259,36839,91343,1492
1997,1,34,DVG,18623,571885,397400,174485,380217,1493
1997,1,34,EXD,1034,571885,397400,174485,380217,1494
1997,1,34,COM,50154,571885,397400,174485,380217,1495
1997,1,34,PRS,0,571885,397400,174485,380217,1496
1997,1,34,SOC,91914,571885,397400,174485,380217,1497
1997,1,34,DIV,6810,571885,397400,174485,380217,1498
1997,1,34,ECO,22980,571885,397400,174485,380217,1499
1997,1,34,FRN,73350,571885,397400,174485,380217,1500
1997,1,34,RPR,20251,571885,397400,174485,380217,1501
1997,1,34,DVD,18413,571885,397400,174485,380217,1502
1997,1,34,UDF,69721,571885,397400,174485,380217,1503
1997,1,46,DVG,1739,122889,91741,31148,85870,1504
1997,1,46,RPR,12988,122889,91741,31148,85870,1505
1997,1,46,UDF,12291,122889,91741,31148,85870,1506
1997,1,46,COM,9929,122889,91741,31148,85870,1507
1997,1,46,DIV,587,122889,91741,31148,85870,1508
1997,1,46,FRN,6418,122889,91741,31148,85870,1509
1997,1,46,SOC,17930,122889,91741,31148,85870,1510
1997,1,46,EXD,0,122889,91741,31148,85870,1511
1997,1,46,ECO,5809,122889,91741,31148,85870,1512
1997,1,46,PRS,14175,122889,91741,31148,85870,1513
1997,1,46,DVD,2226,122889,91741,31148,85870,1514
1997,1,48,UDF,19423,56917,42475,14442,40311,1515
1997,1,48,SOC,10008,56917,42475,14442,40311,1516
1997,1,48,RPR,0,56917,42475,14442,40311,1517
1997,1,48,DIV,0,56917,42475,14442,40311,1518
1997,1,48,DVG,0,56917,42475,14442,40311,1519
1997,1,48,DVD,1707,56917,42475,14442,40311,1520
1997,1,48,ECO,2247,56917,42475,14442,40311,1521
1997,1,48,FRN,3327,56917,42475,14442,40311,1522
1997,1,48,COM,3599,56917,42475,14442,40311,1523
1997,1,48,EXD,0,56917,42475,14442,40311,1524
1997,1,48,PRS,0,56917,42475,14442,40311,1525
1997,1,65,SOC,26371,170527,118240,52287,111682,1526
1997,1,65,EXD,0,170527,118240,52287,111682,1527
1997,1,65,UDF,37130,170527,118240,52287,111682,1528
1997,1,65,PRS,10645,170527,118240,52287,111682,1529
1997,1,65,DVD,2613,170527,118240,52287,111682,1530
1997,1,65,DIV,645,170527,118240,52287,111682,1531
1997,1,65,DVG,4147,170527,118240,52287,111682,1532
1997,1,65,FRN,10028,170527,118240,52287,111682,1533
1997,1,65,RPR,0,170527,118240,52287,111682,1534
1997,1,65,ECO,6620,170527,118240,52287,111682,1535
1997,1,65,COM,9871,170527,118240,52287,111682,1536
1997,1,66,ECO,5799,265902,184170,81732,176055,1537
1997,1,66,COM,29949,265902,184170,81732,176055,1538
1997,1,66,EXD,705,265902,184170,81732,176055,1539
1997,1,66,DIV,4342,265902,184170,81732,176055,1540
1997,1,66,PRS,0,265902,184170,81732,176055,1541
1997,1,66,SOC,39420,265902,184170,81732,176055,1542
1997,1,66,FRN,37305,265902,184170,81732,176055,1543
1997,1,66,RPR,26042,265902,184170,81732,176055,1544
1997,1,66,UDF,26368,265902,184170,81732,176055,1545
1997,1,66,DVG,843,265902,184170,81732,176055,1546
1997,1,66,DVD,2944,265902,184170,81732,176055,1547
1997,1,81,EXD,0,253204,189929,63275,178622,1548
1997,1,81,DVD,13423,253204,189929,63275,178622,1549
1997,1,81,FRN,24221,253204,189929,63275,178622,1550
1997,1,81,COM,15864,253204,189929,63275,178622,1551
1997,1,81,RPR,42690,253204,189929,63275,178622,1552
1997,1,81,SOC,59939,253204,189929,63275,178622,1553
1997,1,81,DIV,1174,253204,189929,63275,178622,1554
1997,1,81,UDF,8827,253204,189929,63275,178622,1555
1997,1,81,ECO,8845,253204,189929,63275,178622,1556
1997,1,81,DVG,794,253204,189929,63275,178622,1557
1997,1,81,PRS,0,253204,189929,63275,178622,1558
1997,1,82,DIV,841,148921,108513,40408,102287,1559
1997,1,82,EXD,0,148921,108513,40408,102287,1560
1997,1,82,DVG,1218,148921,108513,40408,102287,1561
1997,1,82,ECO,5072,148921,108513,40408,102287,1562
1997,1,82,COM,8174,148921,108513,40408,102287,1563
1997,1,82,RPR,0,148921,108513,40408,102287,1564
1997,1,82,FRN,15021,148921,108513,40408,102287,1565
1997,1,82,UDF,29900,148921,108513,40408,102287,1566
1997,1,82,SOC,30267,148921,108513,40408,102287,1567
1997,1,82,PRS,0,148921,108513,40408,102287,1568
1997,1,82,DVD,8885,148921,108513,40408,102287,1569
1997,2,11,ECO,0,223954,170979,52975,159388,1570
1997,2,11,DVG,0,223954,170979,52975,159388,1571
1997,2,11,PRS,0,223954,170979,52975,159388,1572
1997,2,11,COM,0,223954,170979,52975,159388,1573
1997,2,11,SOC,97596,223954,170979,52975,159388,1574
1997,2,11,FRN,0,223954,170979,52975,159388,1575
1997,2,11,DVD,0,223954,170979,52975,159388,1576
1997,2,11,UDF,18105,223954,170979,52975,159388,1577
1997,2,11,RPR,43687,223954,170979,52975,159388,1578
1997,2,11,DIV,0,223954,170979,52975,159388,1579
1997,2,12,SOC,43162,209737,160251,49486,151193,1580
1997,2,12,COM,0,209737,160251,49486,151193,1581
1997,2,12,PRS,30043,209737,160251,49486,151193,1582
1997,2,12,FRN,0,209737,160251,49486,151193,1583
1997,2,12,DIV,0,209737,160251,49486,151193,1584
1997,2,12,DVD,0,209737,160251,49486,151193,1585
1997,2,12,RPR,28277,209737,160251,49486,151193,1586
1997,2,12,DVG,0,209737,160251,49486,151193,1587
1997,2,12,UDF,49711,209737,160251,49486,151193,1588
1997,2,12,ECO,0,209737,160251,49486,151193,1589
1997,2,30,ECO,0,414359,310311,104048,294809,1590
1997,2,30,COM,52487,414359,310311,104048,294809,1591
1997,2,30,RPR,49539,414359,310311,104048,294809,1592
1997,2,30,SOC,89941,414359,310311,104048,294809,1593
1997,2,30,FRN,32866,414359,310311,104048,294809,1594
1997,2,30,PRS,0,414359,310311,104048,294809,1595
1997,2,30,DVD,0,414359,310311,104048,294809,1596
1997,2,30,UDF,69976,414359,310311,104048,294809,1597
1997,2,30,DVG,0,414359,310311,104048,294809,1598
1997,2,30,DIV,0,414359,310311,104048,294809,1599
1997,2,31,DVG,0,649964,478791,171173,450912,1600
1997,2,31,UDF,97621,649964,478791,171173,450912,1601
1997,2,31,RPR,92398,649964,478791,171173,450912,1602
1997,2,31,FRN,0,649964,478791,171173,450912,1603
1997,2,31,DIV,0,649964,478791,171173,450912,1604
1997,2,31,COM,0,649964,478791,171173,450912,1605
1997,2,31,ECO,17500,649964,478791,171173,450912,1606
1997,2,31,PRS,0,649964,478791,171173,450912,1607
1997,2,31,DVD,0,649964,478791,171173,450912,1608
1997,2,31,SOC,243393,649964,478791,171173,450912,1609
1997,2,32,DIV,0,134051,105148,28903,99234,1610
1997,2,32,PRS,0,134051,105148,28903,99234,1611
1997,2,32,FRN,0,134051,105148,28903,99234,1612
1997,2,32,DVD,0,134051,105148,28903,99234,1613
1997,2,32,DVG,0,134051,105148,28903,99234,1614
1997,2,32,RPR,22808,134051,105148,28903,99234,1615
1997,2,32,UDF,23662,134051,105148,28903,99234,1616
1997,2,32,SOC,52764,134051,105148,28903,99234,1617
1997,2,32,ECO,0,134051,105148,28903,99234,1618
1997,2,32,COM,0,134051,105148,28903,99234,1619
1997,2,34,FRN,65382,571831,416199,155632,384111,1620
1997,2,34,RPR,16458,571831,416199,155632,384111,1621
1997,2,34,ECO,0,571831,416199,155632,384111,1622
1997,2,34,DVD,0,571831,416199,155632,384111,1623
1997,2,34,DVG,42392,571831,416199,155632,384111,1624
1997,2,34,COM,35684,571831,416199,155632,384111,1625
1997,2,34,SOC,131811,571831,416199,155632,384111,1626
1997,2,34,DIV,0,571831,416199,155632,384111,1627
1997,2,34,PRS,0,571831,416199,155632,384111,1628
1997,2,34,UDF,92384,571831,416199,155632,384111,1629
1997,2,46,COM,0,122885,95638,27247,88578,1630
1997,2,46,SOC,26893,122885,95638,27247,88578,1631
1997,2,46,UDF,19385,122885,95638,27247,88578,1632
1997,2,46,FRN,0,122885,95638,27247,88578,1633
1997,2,46,DVD,0,122885,95638,27247,88578,1634
1997,2,46,PRS,24790,122885,95638,27247,88578,1635
1997,2,46,DIV,0,122885,95638,27247,88578,1636
1997,2,46,DVG,0,122885,95638,27247,88578,1637
1997,2,46,ECO,0,122885,95638,27247,88578,1638
1997,2,46,RPR,17510,122885,95638,27247,88578,1639
1997,2,48,ECO,0,30305,23611,6694,22563,1640
1997,2,48,FRN,0,30305,23611,6694,22563,1641
1997,2,48,UDF,10887,30305,23611,6694,22563,1642
1997,2,48,COM,0,30305,23611,6694,22563,1643
1997,2,48,DIV,0,30305,23611,6694,22563,1644
1997,2,48,DVG,0,30305,23611,6694,22563,1645
1997,2,48,DVD,0,30305,23611,6694,22563,1646
1997,2,48,PRS,0,30305,23611,6694,22563,1647
1997,2,48,RPR,0,30305,23611,6694,22563,1648
1997,2,48,SOC,11676,30305,23611,6694,22563,1649
1997,2,65,ECO,0,170498,124267,46231,116779,1650
1997,2,65,PRS,20152,170498,124267,46231,116779,1651
1997,2,65,COM,0,170498,124267,46231,116779,1652
1997,2,65,FRN,0,170498,124267,46231,116779,1653
1997,2,65,DVD,0,170498,124267,46231,116779,1654
1997,2,65,RPR,0,170498,124267,46231,116779,1655
1997,2,65,SOC,45497,170498,124267,46231,116779,1656
1997,2,65,DIV,0,170498,124267,46231,116779,1657
1997,2,65,DVG,0,170498,124267,46231,116779,1658
1997,2,65,UDF,51130,170498,124267,46231,116779,1659
1997,2,66,DVD,0,265776,198016,67760,188295,1660
1997,2,66,SOC,75954,265776,198016,67760,188295,1661
1997,2,66,FRN,19290,265776,198016,67760,188295,1662
1997,2,66,UDF,40152,265776,198016,67760,188295,1663
1997,2,66,PRS,0,265776,198016,67760,188295,1664
1997,2,66,ECO,0,265776,198016,67760,188295,1665
1997,2,66,DIV,0,265776,198016,67760,188295,1666
1997,2,66,RPR,35395,265776,198016,67760,188295,1667
1997,2,66,COM,17504,265776,198016,67760,188295,1668
1997,2,66,DVG,0,265776,198016,67760,188295,1669
1997,2,81,COM,0,253161,199402,53759,185254,1670
1997,2,81,SOC,99748,253161,199402,53759,185254,1671
1997,2,81,PRS,0,253161,199402,53759,185254,1672
1997,2,81,RPR,71627,253161,199402,53759,185254,1673
1997,2,81,DVG,0,253161,199402,53759,185254,1674
1997,2,81,ECO,0,253161,199402,53759,185254,1675
1997,2,81,DVD,0,253161,199402,53759,185254,1676
1997,2,81,FRN,0,253161,199402,53759,185254,1677
1997,2,81,UDF,13879,253161,199402,53759,185254,1678
1997,2,81,DIV,0,253161,199402,53759,185254,1679
1997,2,82,UDF,51832,148861,115337,33524,107660,1680
1997,2,82,COM,0,148861,115337,33524,107660,1681
1997,2,82,SOC,55828,148861,115337,33524,107660,1682
1997,2,82,FRN,0,148861,115337,33524,107660,1683
1997,2,82,DIV,0,148861,115337,33524,107660,1684
1997,2,82,PRS,0,148861,115337,33524,107660,1685
1997,2,82,DVD,0,148861,115337,33524,107660,1686
1997,2,82,ECO,0,148861,115337,33524,107660,1687
1997,2,82,DVG,0,148861,115337,33524,107660,1688
1997,2,82,RPR,0,148861,115337,33524,107660,1689
1993,1,11,MAJ,2104,222909,162572,60337,152724,1690
1993,1,11,SOC,43260,222909,162572,60337,152724,1691
1993,1,11,GEC,3169,222909,162572,60337,152724,1692
1993,1,11,VEC,6762,222909,162572,60337,152724,1693
1993,1,11,RPR,38123,222909,162572,60337,152724,1694
1993,1,11,FRN,18024,222909,162572,60337,152724,1695
1993,1,11,UDF,13558,222909,162572,60337,152724,1696
1993,1,11,DIV,5976,222909,162572,60337,152724,1697
1993,1,11,DVD,2370,222909,162572,60337,152724,1698
1993,1,12,GEC,3921,212890,157354,55536,146565,1699
1993,1,12,FRN,5550,212890,157354,55536,146565,1700
1993,1,12,VEC,6444,212890,157354,55536,146565,1701
1993,1,12,DVD,40462,212890,157354,55536,146565,1702
1993,1,12,RPR,29555,212890,157354,55536,146565,1703
1993,1,12,RDG,12228,212890,157354,55536,146565,1704
1993,1,12,MAJ,9917,212890,157354,55536,146565,1705
1993,1,12,DIV,4495,212890,157354,55536,146565,1706
1993,1,12,SOC,6708,212890,157354,55536,146565,1707
1993,1,12,UDF,17823,212890,157354,55536,146565,1708
1993,1,30,UDF,17564,407276,282029,125247,265622,1709
1993,1,30,MAJ,32779,407276,282029,125247,265622,1710
1993,1,30,DVD,31780,407276,282029,125247,265622,1711
1993,1,30,COM,43711,407276,282029,125247,265622,1712
1993,1,30,RPR,38755,407276,282029,125247,265622,1713
1993,1,30,SOC,21319,407276,282029,125247,265622,1714
1993,1,30,DIV,10396,407276,282029,125247,265622,1715
1993,1,30,FRN,47252,407276,282029,125247,265622,1716
1993,1,30,EXD,218,407276,282029,125247,265622,1717
1993,1,30,VEC,12099,407276,282029,125247,265622,1718
1993,1,30,GEC,6570,407276,282029,125247,265622,1719
1993,1,31,SOC,107053,618527,438218,180309,412562,1720
1993,1,31,DIV,21159,618527,438218,180309,412562,1721
1993,1,31,UDF,84028,618527,438218,180309,412562,1722
1993,1,31,RPR,80906,618527,438218,180309,412562,1723
1993,1,31,GEC,15436,618527,438218,180309,412562,1724
1993,1,31,DVD,1100,618527,438218,180309,412562,1725
1993,1,31,COM,30398,618527,438218,180309,412562,1726
1993,1,31,VEC,16692,618527,438218,180309,412562,1727
1993,1,31,FRN,45810,618527,438218,180309,412562,1728
1993,1,32,FRN,6798,137502,99923,37579,93071,1729
1993,1,32,DIV,4415,137502,99923,37579,93071,1730
1993,1,32,GEC,2617,137502,99923,37579,93071,1731
1993,1,32,SOC,23842,137502,99923,37579,93071,1732
1993,1,32,VEC,2940,137502,99923,37579,93071,1733
1993,1,32,DVD,1145,137502,99923,37579,93071,1734
1993,1,32,UDF,28921,137502,99923,37579,93071,1735
1993,1,32,RPR,14974,137502,99923,37579,93071,1736
1993,1,34,RPR,62321,552587,383825,168762,363674,1737
1993,1,34,SOC,59582,552587,383825,168762,363674,1738
1993,1,34,DIV,11134,552587,383825,168762,363674,1739
1993,1,34,FRN,54010,552587,383825,168762,363674,1740
1993,1,34,COM,40817,552587,383825,168762,363674,1741
1993,1,34,UDF,66022,552587,383825,168762,363674,1742
1993,1,34,DVD,5886,552587,383825,168762,363674,1743
1993,1,34,MAJ,25024,552587,383825,168762,363674,1744
1993,1,34,EXD,3046,552587,383825,168762,363674,1745
1993,1,34,VEC,12274,552587,383825,168762,363674,1746
1993,1,34,GEC,19134,552587,383825,168762,363674,1747
1993,1,46,DVD,9761,123760,93822,29938,87884,1748
1993,1,46,GEC,2305,123760,93822,29938,87884,1749
1993,1,46,DIV,3682,123760,93822,29938,87884,1750
1993,1,46,FRN,4752,123760,93822,29938,87884,1751
1993,1,46,SOC,15858,123760,93822,29938,87884,1752
1993,1,46,UDF,10132,123760,93822,29938,87884,1753
1993,1,46,VEC,3087,123760,93822,29938,87884,1754
1993,1,46,RPR,17386,123760,93822,29938,87884,1755
1993,1,46,COM,6699,123760,93822,29938,87884,1756
1993,1,46,RDG,13635,123760,93822,29938,87884,1757
1993,1,48,UDF,28209,56920,43792,13128,41914,1758
1993,1,48,SOC,5771,56920,43792,13128,41914,1759
1993,1,48,DIV,817,56920,43792,13128,41914,1760
1993,1,48,VEC,812,56920,43792,13128,41914,1761
1993,1,48,FRN,2341,56920,43792,13128,41914,1762
1993,1,48,GEC,1113,56920,43792,13128,41914,1763
1993,1,65,UDF,43620,173057,120856,52201,112949,1764
1993,1,65,COM,14526,173057,120856,52201,112949,1765
1993,1,65,DVD,1351,173057,120856,52201,112949,1766
1993,1,65,RPR,4489,173057,120856,52201,112949,1767
1993,1,65,RDG,9642,173057,120856,52201,112949,1768
1993,1,65,DIV,3588,173057,120856,52201,112949,1769
1993,1,65,SOC,19843,173057,120856,52201,112949,1770
1993,1,65,GEC,4454,173057,120856,52201,112949,1771
1993,1,65,VEC,2003,173057,120856,52201,112949,1772
1993,1,65,FRN,8281,173057,120856,52201,112949,1773
1993,1,66,MAJ,1136,265086,176993,88093,166642,1774
1993,1,66,GEC,4723,265086,176993,88093,166642,1775
1993,1,66,UDF,27590,265086,176993,88093,166642,1776
1993,1,66,EXD,123,265086,176993,88093,166642,1777
1993,1,66,DIV,4579,265086,176993,88093,166642,1778
1993,1,66,RPR,32712,265086,176993,88093,166642,1779
1993,1,66,COM,19335,265086,176993,88093,166642,1780
1993,1,66,FRN,30552,265086,176993,88093,166642,1781
1993,1,66,DVD,5031,265086,176993,88093,166642,1782
1993,1,66,VEC,5860,265086,176993,88093,166642,1783
1993,1,66,SOC,30368,265086,176993,88093,166642,1784
1993,1,66,REG,2664,265086,176993,88093,166642,1785
1993,1,81,FRN,20594,256588,192610,63978,178874,1786
1993,1,81,EXD,913,256588,192610,63978,178874,1787
1993,1,81,VEC,7143,256588,192610,63978,178874,1788
1993,1,81,COM,13931,256588,192610,63978,178874,1789
1993,1,81,UDF,22792,256588,192610,63978,178874,1790
1993,1,81,RDG,8296,256588,192610,63978,178874,1791
1993,1,81,GEC,5370,256588,192610,63978,178874,1792
1993,1,81,DIV,7090,256588,192610,63978,178874,1793
1993,1,81,RPR,51461,256588,192610,63978,178874,1794
1993,1,81,SOC,40556,256588,192610,63978,178874,1795
1993,1,82,SOC,12334,149424,110792,38632,103608,1796
1993,1,82,FRN,12403,149424,110792,38632,103608,1797
1993,1,82,MAJ,660,149424,110792,38632,103608,1798
1993,1,82,RDG,14435,149424,110792,38632,103608,1799
1993,1,82,UDF,25664,149424,110792,38632,103608,1800
1993,1,82,RPR,11379,149424,110792,38632,103608,1801
1993,1,82,DIV,3611,149424,110792,38632,103608,1802
1993,1,82,VEC,3484,149424,110792,38632,103608,1803
1993,1,82,GEC,3501,149424,110792,38632,103608,1804
1993,1,82,COM,7376,149424,110792,38632,103608,1805
1993,1,82,DVD,5906,149424,110792,38632,103608,1806
1993,2,11,RPR,57995,222530,169445,53085,154933,1807
1993,2,11,UDF,22460,222530,169445,53085,154933,1808
1993,2,30,MAJ,33620,407222,286233,120989,250194,1809
1993,2,30,RPR,52889,407222,286233,120989,250194,1810
1993,2,30,FRN,32737,407222,286233,120989,250194,1811
1993,2,30,DVD,53299,407222,286233,120989,250194,1812
1993,2,30,SOC,24886,407222,286233,120989,250194,1813
1993,2,30,UDF,27716,407222,286233,120989,250194,1814
1993,2,31,UDF,71270,412628,314960,97668,292781,1815
1993,2,31,RPR,79780,412628,314960,97668,292781,1816
1993,2,32,UDF,27977,137498,102274,35224,94357,1817
1993,2,32,RPR,25963,137498,102274,35224,94357,1818
1993,2,34,SOC,51024,552577,383951,168626,342491,1819
1993,2,34,FRN,8625,552577,383951,168626,342491,1820
1993,2,34,UDF,101737,552577,383951,168626,342491,1821
1993,2,34,MAJ,50643,552577,383951,168626,342491,1822
1993,2,34,RPR,102033,552577,383951,168626,342491,1823
1993,2,46,UDF,22949,123760,99231,24529,93154,1824
1993,2,46,RPR,21643,123760,99231,24529,93154,1825
1993,2,46,RDG,23353,123760,99231,24529,93154,1826
1993,2,65,UDF,37613,111961,80606,31355,74244,1827
1993,2,66,FRN,31578,265067,177809,87258,156231,1828
1993,2,66,RPR,43910,265067,177809,87258,156231,1829
1993,2,66,UDF,19600,265067,177809,87258,156231,1830
1993,2,81,RDG,15688,256519,195190,61329,180014,1831
1993,2,81,RPR,79789,256519,195190,61329,180014,1832
1993,2,81,UDF,18596,256519,195190,61329,180014,1833
1993,2,82,UDF,61129,149388,115467,33921,107248,1834
1993,2,82,RDG,23771,149388,115467,33921,107248,1835
